FIPS,Year,State,County,has_incentive,Program,Category,Benefit Type,Funding Level / Amount (Approx.),Incentive_CAT,COVID_program
48241,2021,Texas,Jasper,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48241,2022,Texas,Jasper,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48243,2016,Texas,Jeff Davis,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48243,2017,Texas,Jeff Davis,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48243,2018,Texas,Jeff Davis,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48243,2019,Texas,Jeff Davis,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48243,2020,Texas,Jeff Davis,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48243,2021,Texas,Jeff Davis,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48243,2022,Texas,Jeff Davis,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48245,2016,Texas,Jefferson,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48245,2017,Texas,Jefferson,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48245,2018,Texas,Jefferson,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48245,2019,Texas,Jefferson,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48245,2020,Texas,Jefferson,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48245,2021,Texas,Jefferson,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48245,2022,Texas,Jefferson,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48247,2016,Texas,Jim Hogg,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48247,2017,Texas,Jim Hogg,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48247,2018,Texas,Jim Hogg,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48247,2019,Texas,Jim Hogg,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48247,2020,Texas,Jim Hogg,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48247,2021,Texas,Jim Hogg,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48247,2022,Texas,Jim Hogg,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48249,2016,Texas,Jim Wells,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48249,2017,Texas,Jim Wells,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48249,2018,Texas,Jim Wells,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48249,2019,Texas,Jim Wells,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48249,2020,Texas,Jim Wells,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48249,2021,Texas,Jim Wells,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48249,2022,Texas,Jim Wells,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48251,2016,Texas,Johnson,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48251,2017,Texas,Johnson,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48251,2018,Texas,Johnson,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48251,2019,Texas,Johnson,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48251,2020,Texas,Johnson,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48251,2021,Texas,Johnson,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48251,2022,Texas,Johnson,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48253,2016,Texas,Jones,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48253,2017,Texas,Jones,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48253,2018,Texas,Jones,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48253,2019,Texas,Jones,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48253,2020,Texas,Jones,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48253,2021,Texas,Jones,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48253,2022,Texas,Jones,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48255,2016,Texas,Karnes,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48255,2017,Texas,Karnes,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48255,2018,Texas,Karnes,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48255,2019,Texas,Karnes,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48255,2020,Texas,Karnes,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48255,2021,Texas,Karnes,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48255,2022,Texas,Karnes,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48257,2016,Texas,Kaufman,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48257,2017,Texas,Kaufman,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48257,2018,Texas,Kaufman,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48257,2019,Texas,Kaufman,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48257,2020,Texas,Kaufman,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48257,2021,Texas,Kaufman,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48257,2022,Texas,Kaufman,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48259,2016,Texas,Kendall,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48259,2017,Texas,Kendall,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48259,2018,Texas,Kendall,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48259,2019,Texas,Kendall,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48259,2020,Texas,Kendall,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48259,2021,Texas,Kendall,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48259,2022,Texas,Kendall,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48261,2016,Texas,Kenedy,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48261,2017,Texas,Kenedy,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48261,2018,Texas,Kenedy,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48261,2019,Texas,Kenedy,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48261,2020,Texas,Kenedy,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48261,2021,Texas,Kenedy,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48261,2022,Texas,Kenedy,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48263,2016,Texas,Kent,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48263,2017,Texas,Kent,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48263,2018,Texas,Kent,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48263,2019,Texas,Kent,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48263,2020,Texas,Kent,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48263,2021,Texas,Kent,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48263,2022,Texas,Kent,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48265,2016,Texas,Kerr,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48265,2017,Texas,Kerr,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48265,2018,Texas,Kerr,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48265,2019,Texas,Kerr,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48265,2020,Texas,Kerr,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48265,2021,Texas,Kerr,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48265,2022,Texas,Kerr,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48267,2016,Texas,Kimble,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48267,2017,Texas,Kimble,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48267,2018,Texas,Kimble,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48267,2019,Texas,Kimble,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48267,2020,Texas,Kimble,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48267,2021,Texas,Kimble,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48267,2022,Texas,Kimble,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48269,2016,Texas,King,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48269,2017,Texas,King,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48269,2018,Texas,King,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48269,2019,Texas,King,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48269,2020,Texas,King,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48269,2021,Texas,King,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48269,2022,Texas,King,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48271,2016,Texas,Kinney,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48271,2017,Texas,Kinney,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48271,2018,Texas,Kinney,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48271,2019,Texas,Kinney,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48271,2020,Texas,Kinney,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48271,2021,Texas,Kinney,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
